Subj,Item,trial,Freq,Prime,Qlty,lagQlty,lagTrgt,rt,F,P,Q,lQ,lT,rrt,trial.c
S12,SEAFOOD,94,low,related,clear,degraded,word,502,1,-1,-1,1,-1,-1.9920318725099602,-146
S12,COUNTRY,95,high,unrelated,clear,clear,word,497,-1,1,-1,-1,-1,-2.0120724346076457,-145
S12,GAMBLE,98,high,related,degraded,clear,nonword,665,-1,-1,1,-1,1,-1.5037593984962405,-142
S12,ANGER,102,low,unrelated,degraded,degraded,nonword,496,1,1,1,1,1,-2.0161290322580645,-138
S12,LIKE,104,high,unrelated,clear,clear,nonword,547,-1,1,-1,-1,1,-1.8281535648994516,-136
S12,WALK,107,high,related,clear,degraded,nonword,516,-1,-1,-1,1,1,-1.937984496124031,-133
S12,MORE,108,high,unrelated,clear,clear,word,529,-1,1,-1,-1,-1,-1.890359168241966,-132
S12,SEAT,109,high,unrelated,degraded,clear,word,578,-1,1,1,-1,-1,-1.7301038062283738,-131
S12,HANDS,110,high,related,clear,degraded,word,522,-1,-1,-1,1,-1,-1.9157088122605364,-130
S12,SPACE,112,high,unrelated,degraded,clear,nonword,506,-1,1,1,-1,1,-1.976284584980237,-128
S12,FIRE,118,high,unrelated,degraded,degraded,nonword,591,-1,1,1,1,1,-1.6920473773265652,-122
S12,RIBS,119,low,related,clear,degraded,word,586,1,-1,-1,1,-1,-1.7064846416382253,-121
S12,VEIN,121,low,unrelated,clear,degraded,nonword,894,1,1,-1,1,1,-1.1185682326621924,-119
S12,FRIGHT,122,low,unrelated,degraded,clear,word,695,1,1,1,-1,-1,-1.4388489208633093,-118
S12,PLAY,123,high,related,degraded,degraded,word,438,-1,-1,1,1,-1,-2.2831050228310503,-117
S12,BREAK,124,low,related,degraded,degraded,word,692,1,-1,1,1,-1,-1.4450867052023122,-116
S12,STONE,128,high,unrelated,clear,clear,nonword,550,-1,1,-1,-1,1,-1.8181818181818181,-112
S12,SILVER,130,low,unrelated,degraded,degraded,nonword,878,1,1,1,1,1,-1.1389521640091116,-110
S12,BREATH,131,high,related,degraded,degraded,word,980,-1,-1,1,1,-1,-1.0204081632653061,-109
S12,BLADE,133,low,related,clear,clear,nonword,955,1,-1,-1,-1,1,-1.0471204188481675,-107
S12,ROUND,134,low,unrelated,degraded,clear,word,752,1,1,1,-1,-1,-1.3297872340425532,-106
S12,REEF,136,low,unrelated,degraded,degraded,nonword,594,1,1,1,1,1,-1.6835016835016836,-104
S12,STORM,137,low,unrelated,degraded,degraded,word,526,1,1,1,1,-1,-1.9011406844106464,-103
S12,NERVOUS,149,low,related,degraded,degraded,nonword,631,1,-1,1,1,1,-1.5847860538827259,-91
S12,JUICE,153,low,related,degraded,degraded,nonword,531,1,-1,1,1,1,-1.8832391713747645,-87
S12,BATH,156,low,unrelated,degraded,degraded,nonword,535,1,1,1,1,1,-1.8691588785046729,-84
S12,JUMP,158,low,unrelated,clear,clear,nonword,431,1,1,-1,-1,1,-2.320185614849188,-82
S12,FISH,159,low,related,clear,clear,word,875,1,-1,-1,-1,-1,-1.1428571428571428,-81
S12,PINT,162,low,related,degraded,degraded,nonword,815,1,-1,1,1,1,-1.2269938650306749,-78
S12,MAKE,163,high,related,clear,degraded,word,519,-1,-1,-1,1,-1,-1.9267822736030829,-77
S12,BLACK,164,high,unrelated,degraded,clear,word,628,-1,1,1,-1,-1,-1.5923566878980893,-76
S12,FACE,167,high,unrelated,degraded,clear,nonword,497,-1,1,1,-1,1,-2.0120724346076457,-73
S12,PUSH,169,low,related,degraded,degraded,nonword,527,1,-1,1,1,1,-1.8975332068311195,-71
S12,DARK,171,high,related,clear,clear,nonword,528,-1,-1,-1,-1,1,-1.893939393939394,-69
S12,GOAL,173,low,unrelated,clear,clear,nonword,544,1,1,-1,-1,1,-1.838235294117647,-67
S12,TIGER,174,low,related,clear,clear,word,547,1,-1,-1,-1,-1,-1.8281535648994516,-66
S12,GLUE,175,low,unrelated,clear,clear,word,438,1,1,-1,-1,-1,-2.2831050228310503,-65
S12,GIRL,179,high,related,clear,clear,nonword,609,-1,-1,-1,-1,1,-1.6420361247947455,-61
S12,EARTH,180,high,related,clear,clear,word,593,-1,-1,-1,-1,-1,-1.6863406408094435,-60
S12,DEFEND,181,low,related,clear,clear,word,591,1,-1,-1,-1,-1,-1.6920473773265652,-59
S12,BLUE,185,high,related,degraded,clear,nonword,696,-1,-1,1,-1,1,-1.4367816091954022,-55
S12,CASE,188,high,related,degraded,clear,nonword,566,-1,-1,1,-1,1,-1.7667844522968197,-52
S12,WEIGHT,195,low,related,clear,clear,nonword,500,1,-1,-1,-1,1,-2,-45
S12,WEST,196,high,related,clear,clear,word,704,-1,-1,-1,-1,-1,-1.4204545454545454,-44
S12,FRIEND,199,high,related,clear,clear,nonword,504,-1,-1,-1,-1,1,-1.9841269841269842,-41
S12,FLOWER,200,low,related,degraded,clear,word,532,1,-1,1,-1,-1,-1.8796992481203008,-40
S12,DOOR,201,high,unrelated,degraded,degraded,word,579,-1,1,1,1,-1,-1.7271157167530224,-39
S12,HEAD,203,high,related,degraded,degraded,nonword,521,-1,-1,1,1,1,-1.9193857965451055,-37
S12,DUMB,206,low,related,clear,degraded,nonword,550,1,-1,-1,1,1,-1.8181818181818181,-34
S12,SAND,208,low,unrelated,clear,clear,nonword,921,1,1,-1,-1,1,-1.0857763300760044,-32
S12,UNCLE,209,high,unrelated,clear,clear,word,694,-1,1,-1,-1,-1,-1.440922190201729,-31
S12,YEAR,210,high,related,clear,clear,word,727,-1,-1,-1,-1,-1,-1.375515818431912,-30
S12,LOCK,215,low,related,clear,degraded,nonword,569,1,-1,-1,1,1,-1.757469244288225,-25
S12,FLOOR,217,high,unrelated,clear,degraded,nonword,497,-1,1,-1,1,1,-2.0120724346076457,-23
S12,WHEN,218,high,related,degraded,clear,word,586,-1,-1,1,-1,-1,-1.7064846416382253,-22
S12,NAVY,224,low,related,clear,clear,nonword,548,1,-1,-1,-1,1,-1.8248175182481752,-16
S12,LIGHT,225,high,unrelated,clear,clear,word,615,-1,1,-1,-1,-1,-1.6260162601626016,-15
S12,SCHOOL,227,high,related,degraded,degraded,nonword,536,-1,-1,1,1,1,-1.8656716417910448,-13
S12,PRIEST,228,low,unrelated,degraded,degraded,word,696,1,1,1,1,-1,-1.4367816091954022,-12
S12,PICK,232,high,unrelated,clear,clear,nonword,527,-1,1,-1,-1,1,-1.8975332068311195,-8
S12,TIRED,233,high,related,clear,clear,word,527,-1,-1,-1,-1,-1,-1.8975332068311195,-7
S12,POINT,234,high,related,degraded,clear,word,544,-1,-1,1,-1,-1,-1.838235294117647,-6
S12,WHITE,240,high,unrelated,degraded,clear,nonword,607,-1,1,1,-1,1,-1.6474464579901154,0
S12,NIGHT,243,high,related,clear,degraded,nonword,515,-1,-1,-1,1,1,-1.941747572815534,3
S12,HABIT,245,low,related,degraded,degraded,nonword,559,1,-1,1,1,1,-1.7889087656529516,5
S12,STAMP,248,low,related,clear,degraded,nonword,653,1,-1,-1,1,1,-1.5313935681470139,8
S12,ENGINE,255,high,related,degraded,clear,nonword,928,-1,-1,1,-1,1,-1.0775862068965518,15
S12,BREAD,257,low,related,clear,degraded,nonword,579,1,-1,-1,1,1,-1.7271157167530224,17
S12,HANGER,258,low,related,clear,clear,word,703,1,-1,-1,-1,-1,-1.422475106685633,18
S12,SMOKE,259,high,related,degraded,clear,word,642,-1,-1,1,-1,-1,-1.557632398753894,19
S12,BOAT,262,high,related,clear,clear,nonword,568,-1,-1,-1,-1,1,-1.7605633802816902,22
S12,BALLOON,263,low,related,degraded,clear,word,528,1,-1,1,-1,-1,-1.893939393939394,23
S12,SCENT,266,low,related,degraded,clear,nonword,479,1,-1,1,-1,1,-2.0876826722338206,26
S12,THREAD,267,low,related,clear,degraded,word,660,1,-1,-1,1,-1,-1.5151515151515151,27
S12,HEAT,268,low,related,degraded,clear,word,511,1,-1,1,-1,-1,-1.9569471624266144,28
S12,ANSWER,270,high,related,clear,degraded,nonword,518,-1,-1,-1,1,1,-1.9305019305019304,30
S12,RIGHT,273,high,related,degraded,degraded,nonword,531,-1,-1,1,1,1,-1.8832391713747645,33
S12,HARD,275,high,unrelated,degraded,degraded,nonword,498,-1,1,1,1,1,-2.0080321285140563,35
S12,WITCH,278,low,related,degraded,degraded,nonword,726,1,-1,1,1,1,-1.3774104683195592,38
S12,HAND,279,high,related,degraded,degraded,word,477,-1,-1,1,1,-1,-2.0964360587002098,39
S12,SOUND,280,high,unrelated,degraded,degraded,word,707,-1,1,1,1,-1,-1.4144271570014144,40
S12,PRESENT,281,high,related,degraded,degraded,word,534,-1,-1,1,1,-1,-1.8726591760299625,41
S12,SAME,283,high,related,degraded,clear,nonword,1374,-1,-1,1,-1,1,-0.727802037845706,43
S12,SHIRT,285,low,related,degraded,degraded,nonword,499,1,-1,1,1,1,-2.004008016032064,45
S12,WORD,287,high,related,degraded,degraded,nonword,560,-1,-1,1,1,1,-1.7857142857142858,47
S12,ACHE,288,low,related,clear,degraded,word,614,1,-1,-1,1,-1,-1.6286644951140066,48
S12,ORANGE,290,low,related,degraded,clear,word,485,1,-1,1,-1,-1,-2.0618556701030926,50
S12,SORRY,291,high,unrelated,degraded,degraded,word,619,-1,1,1,1,-1,-1.615508885298869,51
S12,SWIM,292,low,unrelated,degraded,degraded,word,526,1,1,1,1,-1,-1.9011406844106464,52
S12,PULL,294,high,related,degraded,degraded,nonword,625,-1,-1,1,1,1,-1.6,54
S12,HORSE,295,high,related,degraded,degraded,word,484,-1,-1,1,1,-1,-2.0661157024793386,55
S12,SOUR,296,low,unrelated,clear,degraded,word,506,1,1,-1,1,-1,-1.976284584980237,56
S12,MIND,298,high,related,clear,degraded,nonword,450,-1,-1,-1,1,1,-2.2222222222222223,58
S12,MAIL,299,low,unrelated,degraded,clear,word,579,1,1,1,-1,-1,-1.7271157167530224,59
S12,BIRD,300,low,unrelated,degraded,degraded,word,475,1,1,1,1,-1,-2.1052631578947367,60
S12,CIRCLE,304,high,related,degraded,degraded,nonword,570,-1,-1,1,1,1,-1.7543859649122806,64
S12,JACKET,306,low,unrelated,clear,clear,nonword,538,1,1,-1,-1,1,-1.858736059479554,66
S12,JOKE,307,low,related,degraded,clear,word,538,1,-1,1,-1,-1,-1.858736059479554,67
S12,MANY,309,high,unrelated,degraded,degraded,nonword,1203,-1,1,1,1,1,-0.8312551953449709,69
S12,MATH,311,low,related,degraded,degraded,nonword,543,1,-1,1,1,1,-1.8416206261510129,71
S12,HOTEL,312,high,unrelated,degraded,degraded,word,674,-1,1,1,1,-1,-1.4836795252225519,72
S12,MOUSE,313,low,unrelated,clear,degraded,word,543,1,1,-1,1,-1,-1.8416206261510129,73
S12,WATER,314,high,unrelated,clear,clear,word,546,-1,1,-1,-1,-1,-1.8315018315018314,74
S12,COST,315,high,unrelated,clear,clear,word,518,-1,1,-1,-1,-1,-1.9305019305019304,75
S12,STRONG,317,high,unrelated,degraded,degraded,nonword,574,-1,1,1,1,1,-1.7421602787456445,77
S12,HURT,318,low,unrelated,degraded,degraded,word,598,1,1,1,1,-1,-1.6722408026755853,78
S12,RUBBER,319,low,related,degraded,degraded,word,564,1,-1,1,1,-1,-1.7730496453900708,79
S12,PANTS,320,low,unrelated,degraded,degraded,word,554,1,1,1,1,-1,-1.8050541516245486,80
S12,SIGN,323,low,unrelated,clear,degraded,nonword,616,1,1,-1,1,1,-1.6233766233766234,83
S12,SLIMY,324,low,unrelated,clear,clear,word,745,1,1,-1,-1,-1,-1.342281879194631,84
S12,PURPLE,326,low,related,degraded,degraded,nonword,660,1,-1,1,1,1,-1.5151515151515151,86
S12,SPORT,327,low,unrelated,clear,degraded,word,527,1,1,-1,1,-1,-1.8975332068311195,87
S12,LONG,329,high,unrelated,degraded,clear,nonword,586,-1,1,1,-1,1,-1.7064846416382253,89
S12,TAKE,332,high,related,degraded,degraded,nonword,2125,-1,-1,1,1,1,-0.47058823529411764,92
S12,GUILTY,336,low,unrelated,clear,clear,nonword,560,1,1,-1,-1,1,-1.7857142857142858,96
S12,KING,338,low,related,clear,degraded,word,526,1,-1,-1,1,-1,-1.9011406844106464,98
S12,STOP,339,high,unrelated,degraded,clear,word,463,-1,1,1,-1,-1,-2.159827213822894,99
S12,WOOL,340,low,unrelated,degraded,degraded,word,770,1,1,1,1,-1,-1.2987012987012987,100
S12,RULER,343,low,related,degraded,clear,nonword,827,1,-1,1,-1,1,-1.2091898428053205,103
S12,WRITE,347,high,unrelated,clear,degraded,nonword,618,-1,1,-1,1,1,-1.6181229773462784,107
S12,VAMPIRE,348,low,related,clear,clear,word,1690,1,-1,-1,-1,-1,-0.591715976331361,108
S12,SMART,349,low,unrelated,degraded,clear,word,546,1,1,1,-1,-1,-1.8315018315018314,109
S12,CITY,351,high,unrelated,clear,degraded,nonword,585,-1,1,-1,1,1,-1.7094017094017093,111
S12,GLORY,352,low,unrelated,clear,clear,word,772,1,1,-1,-1,-1,-1.2953367875647668,112
S12,IDEA,356,high,unrelated,degraded,degraded,nonword,576,-1,1,1,1,1,-1.7361111111111112,116
S12,SOCCER,357,low,related,clear,degraded,word,503,1,-1,-1,1,-1,-1.9880715705765408,117
S12,FROG,358,low,unrelated,degraded,clear,word,595,1,1,1,-1,-1,-1.680672268907563,118
S12,CAKE,366,low,related,clear,clear,nonword,528,1,-1,-1,-1,1,-1.893939393939394,126
S12,OCEAN,367,low,related,clear,clear,word,609,1,-1,-1,-1,-1,-1.6420361247947455,127
S12,NICE,368,low,unrelated,clear,clear,word,513,1,1,-1,-1,-1,-1.949317738791423,128
S12,HIDE,369,low,related,degraded,clear,word,558,1,-1,1,-1,-1,-1.7921146953405018,129
S12,ARMY,370,high,related,clear,degraded,word,596,-1,-1,-1,1,-1,-1.6778523489932886,130
S12,DESTROY,371,high,related,degraded,clear,word,706,-1,-1,1,-1,-1,-1.4164305949008498,131
S12,CHEAP,373,low,unrelated,degraded,clear,nonword,560,1,1,1,-1,1,-1.7857142857142858,133
S12,SHOWER,374,low,unrelated,degraded,degraded,word,566,1,1,1,1,-1,-1.7667844522968197,134
S12,HOSTAGE,378,low,related,clear,clear,nonword,599,1,-1,-1,-1,1,-1.669449081803005,138
S12,FORGIVE,379,low,unrelated,clear,clear,word,645,1,1,-1,-1,-1,-1.550387596899225,139
S12,SECOND,380,high,unrelated,clear,clear,word,570,-1,1,-1,-1,-1,-1.7543859649122806,140
S12,MELT,381,low,related,degraded,clear,word,707,1,-1,1,-1,-1,-1.4144271570014144,141
S12,GARBAGE,393,low,unrelated,clear,degraded,nonword,531,1,1,-1,1,1,-1.8832391713747645,153
S12,EGGS,394,low,unrelated,degraded,clear,word,516,1,1,1,-1,-1,-1.937984496124031,154
S12,HINT,395,low,unrelated,clear,degraded,word,705,1,1,-1,1,-1,-1.4184397163120568,155
S12,SKIN,396,low,related,clear,clear,word,500,1,-1,-1,-1,-1,-2,156
S12,BOARD,397,high,related,clear,clear,word,479,-1,-1,-1,-1,-1,-2.0876826722338206,157
S12,GARDEN,398,high,unrelated,degraded,clear,word,501,-1,1,1,-1,-1,-1.996007984031936,158
S12,LIQUID,402,high,unrelated,clear,clear,nonword,545,-1,1,-1,-1,1,-1.834862385321101,162
S12,BEST,403,high,unrelated,clear,clear,word,548,-1,1,-1,-1,-1,-1.8248175182481752,163
S12,ALONE,406,high,related,clear,degraded,nonword,664,-1,-1,-1,1,1,-1.5060240963855422,166
S12,FIGHT,407,high,unrelated,clear,clear,word,531,-1,1,-1,-1,-1,-1.8832391713747645,167
S12,BEAR,409,high,related,clear,degraded,nonword,609,-1,-1,-1,1,1,-1.6420361247947455,169
S12,PEACE,412,high,unrelated,clear,clear,word,578,-1,1,-1,-1,-1,-1.7301038062283738,172
S12,EAGLE,413,low,unrelated,degraded,clear,word,683,1,1,1,-1,-1,-1.4641288433382138,173
S12,HEART,416,high,related,clear,clear,nonword,523,-1,-1,-1,-1,1,-1.9120458891013383,176
S12,SHOW,418,high,related,clear,clear,nonword,1018,-1,-1,-1,-1,1,-0.9823182711198428,178
S12,NUMBER,420,high,unrelated,degraded,degraded,nonword,736,-1,1,1,1,1,-1.358695652173913,180
S12,GONE,421,high,related,degraded,degraded,word,696,-1,-1,1,1,-1,-1.4367816091954022,181
S12,FEMALE,424,high,unrelated,degraded,clear,nonword,563,-1,1,1,-1,1,-1.7761989342806395,184
S12,CARDS,426,low,related,degraded,clear,nonword,546,1,-1,1,-1,1,-1.8315018315018314,186
S12,HUNGER,428,low,unrelated,clear,degraded,nonword,458,1,1,-1,1,1,-2.183406113537118,188
S12,PLANE,430,high,related,clear,clear,nonword,480,-1,-1,-1,-1,1,-2.0833333333333335,190
S12,DONKEY,434,low,unrelated,degraded,clear,word,720,1,1,1,-1,-1,-1.3888888888888888,194
S12,GIVE,436,high,related,clear,degraded,nonword,441,-1,-1,-1,1,1,-2.2675736961451247,196
S12,BANANA,439,low,unrelated,degraded,clear,nonword,639,1,1,1,-1,1,-1.5649452269170578,199
S12,TEAR,440,low,unrelated,clear,degraded,word,629,1,1,-1,1,-1,-1.589825119236884,200
S12,DUCK,441,low,unrelated,clear,clear,word,521,1,1,-1,-1,-1,-1.9193857965451055,201
S12,STICK,445,low,unrelated,degraded,clear,nonword,666,1,1,1,-1,1,-1.5015015015015014,205
S12,SHINE,446,low,related,degraded,degraded,word,532,1,-1,1,1,-1,-1.8796992481203008,206
S12,SODA,447,low,unrelated,clear,degraded,word,469,1,1,-1,1,-1,-2.1321961620469083,207
S12,LEAD,448,high,related,degraded,clear,word,600,-1,-1,1,-1,-1,-1.6666666666666667,208
S12,FINAL,450,high,unrelated,clear,degraded,nonword,461,-1,1,-1,1,1,-2.1691973969631237,210
S12,BACK,454,high,related,degraded,degraded,nonword,1252,-1,-1,1,1,1,-0.7987220447284346,214
S12,FINGER,455,high,related,clear,degraded,word,597,-1,-1,-1,1,-1,-1.6750418760469012,215
S12,HAIR,456,high,unrelated,degraded,clear,word,531,-1,1,1,-1,-1,-1.8832391713747645,216
S12,LIFE,460,high,related,degraded,degraded,nonword,575,-1,-1,1,1,1,-1.7391304347826086,220
S12,HOME,462,high,unrelated,degraded,clear,nonword,500,-1,1,1,-1,1,-2,222
S12,SNAKE,463,low,related,clear,degraded,word,480,1,-1,-1,1,-1,-2.0833333333333335,223
S12,STUDY,464,high,unrelated,clear,clear,word,502,-1,1,-1,-1,-1,-1.9920318725099602,224
S12,REASON,470,high,related,degraded,degraded,nonword,591,-1,-1,1,1,1,-1.6920473773265652,230
S12,CHANGE,471,high,related,degraded,degraded,word,475,-1,-1,1,1,-1,-2.1052631578947367,231
S12,KNOW,472,high,related,degraded,degraded,word,448,-1,-1,1,1,-1,-2.232142857142857,232
S12,TUSK,473,low,related,clear,degraded,word,912,1,-1,-1,1,-1,-1.0964912280701755,233
S12,COAT,474,low,unrelated,degraded,clear,word,524,1,1,1,-1,-1,-1.9083969465648856,234
S12,TELL,475,high,unrelated,clear,degraded,word,489,-1,1,-1,1,-1,-2.044989775051125,235
S12,HOLD,478,high,unrelated,degraded,clear,nonword,591,-1,1,1,-1,1,-1.6920473773265652,238
S12,NURSE,480,low,unrelated,degraded,clear,nonword,480,1,1,1,-1,1,-2.0833333333333335,240
S13,HOTEL,7,high,unrelated,degraded,degraded,nonword,658,-1,1,1,1,1,-1.5197568389057752,-233
S13,JOKE,8,low,unrelated,clear,degraded,word,699,1,1,-1,1,-1,-1.4306151645207439,-232
S13,SEAT,9,high,unrelated,degraded,clear,word,634,-1,1,1,-1,-1,-1.5772870662460567,-231
S13,FORGIVE,11,low,related,clear,degraded,nonword,764,1,-1,-1,1,1,-1.3089005235602094,-229
S13,WRITE,15,high,related,clear,degraded,nonword,520,-1,-1,-1,1,1,-1.9230769230769231,-225
S13,LIQUID,16,high,related,clear,clear,word,629,-1,-1,-1,-1,-1,-1.589825119236884,-224
S13,RULER,17,low,unrelated,clear,clear,word,776,1,1,-1,-1,-1,-1.288659793814433,-223
S13,COST,20,high,related,clear,clear,nonword,1367,-1,-1,-1,-1,1,-0.731528895391368,-220
S13,STOP,21,high,unrelated,degraded,clear,word,672,-1,1,1,-1,-1,-1.4880952380952381,-219
S13,SOUND,23,high,unrelated,degraded,degraded,nonword,680,-1,1,1,1,1,-1.4705882352941178,-217
S13,SCARE,24,low,related,degraded,degraded,word,1094,1,-1,1,1,-1,-0.9140767824497258,-216
S13,GARDEN,27,high,unrelated,degraded,degraded,nonword,757,-1,1,1,1,1,-1.321003963011889,-213
S13,ANSWER,29,high,related,degraded,degraded,nonword,533,-1,-1,1,1,1,-1.876172607879925,-211
S13,RIGHT,31,high,unrelated,clear,degraded,nonword,457,-1,1,-1,1,1,-2.1881838074398248,-209
S13,SEAFOOD,33,low,related,degraded,clear,nonword,743,1,-1,1,-1,1,-1.3458950201884252,-207
S13,FIRE,36,high,unrelated,degraded,clear,nonword,633,-1,1,1,-1,1,-1.5797788309636651,-204
S13,GARBAGE,37,low,related,clear,degraded,word,718,1,-1,-1,1,-1,-1.392757660167131,-203
S13,NAVY,38,low,related,degraded,clear,word,883,1,-1,1,-1,-1,-1.1325028312570782,-202
S13,CANDY,40,low,related,clear,clear,nonword,566,1,-1,-1,-1,1,-1.7667844522968197,-200
S13,SCHOOL,43,high,unrelated,clear,clear,nonword,609,-1,1,-1,-1,1,-1.6420361247947455,-197
S13,SECOND,44,high,related,clear,clear,word,688,-1,-1,-1,-1,-1,-1.4534883720930232,-196
S13,LIKE,45,high,related,clear,clear,word,592,-1,-1,-1,-1,-1,-1.6891891891891893,-195
S13,HOME,46,high,unrelated,degraded,clear,word,716,-1,1,1,-1,-1,-1.3966480446927374,-194
S13,NERVOUS,50,low,unrelated,clear,clear,nonword,886,1,1,-1,-1,1,-1.1286681715575622,-190
S13,TIRED,52,high,related,degraded,clear,nonword,759,-1,-1,1,-1,1,-1.3175230566534915,-188
S13,NURSE,53,low,unrelated,degraded,degraded,word,900,1,1,1,1,-1,-1.1111111111111112,-187
S13,FATHER,54,high,related,clear,degraded,word,848,-1,-1,-1,1,-1,-1.179245283018868,-186
S13,CIRCLE,55,high,unrelated,clear,clear,word,864,-1,1,-1,-1,-1,-1.1574074074074074,-185
S13,INSECT,56,low,unrelated,clear,clear,word,611,1,1,-1,-1,-1,-1.6366612111292962,-184
S13,MORE,57,high,related,clear,clear,word,547,-1,-1,-1,-1,-1,-1.8281535648994516,-183
S13,ARMY,59,high,related,degraded,degraded,nonword,783,-1,-1,1,1,1,-1.277139208173691,-181
S13,UNCLE,60,high,related,clear,degraded,word,882,-1,-1,-1,1,-1,-1.1337868480725624,-180
S13,SMART,63,low,unrelated,degraded,clear,nonword,875,1,1,1,-1,1,-1.1428571428571428,-177
S13,OVEN,65,low,unrelated,degraded,degraded,nonword,1074,1,1,1,1,1,-0.931098696461825,-175
S13,PEACE,67,high,related,clear,degraded,nonword,679,-1,-1,-1,1,1,-1.4727540500736378,-173
S13,MOUTH,68,high,related,degraded,clear,word,790,-1,-1,1,-1,-1,-1.2658227848101267,-172
S13,FISH,69,low,related,degraded,degraded,word,664,1,-1,1,1,-1,-1.5060240963855422,-171
S13,WORD,74,high,unrelated,clear,degraded,nonword,1408,-1,1,-1,1,1,-0.7102272727272727,-166
S13,HEAD,75,high,unrelated,clear,clear,word,704,-1,1,-1,-1,-1,-1.4204545454545454,-165
S13,SKIN,76,low,related,degraded,clear,word,1235,1,-1,1,-1,-1,-0.8097165991902834,-164
S13,SIGN,78,low,related,clear,clear,nonword,751,1,-1,-1,-1,1,-1.3315579227696406,-162
S13,REASON,79,high,unrelated,clear,clear,word,826,-1,1,-1,-1,-1,-1.2106537530266344,-161
S13,FRIGHT,81,low,unrelated,degraded,degraded,nonword,1121,1,1,1,1,1,-0.8920606601248885,-159
S13,PURPLE,82,low,unrelated,clear,degraded,word,806,1,1,-1,1,-1,-1.2406947890818858,-158
S13,FINAL,83,high,related,clear,clear,word,732,-1,-1,-1,-1,-1,-1.366120218579235,-157
S13,GUILT,84,low,related,clear,clear,word,676,1,-1,-1,-1,-1,-1.4792899408284024,-156
S13,CASE,85,high,unrelated,clear,clear,word,881,-1,1,-1,-1,-1,-1.1350737797956867,-155
S13,SCENT,86,low,unrelated,clear,clear,word,1783,1,1,-1,-1,-1,-0.5608524957936063,-154
S13,PULL,87,high,unrelated,clear,clear,word,1379,-1,1,-1,-1,-1,-0.7251631617113851,-153
S13,LOCK,91,low,related,degraded,clear,nonword,775,1,-1,1,-1,1,-1.2903225806451613,-149
S13,PINT,92,low,unrelated,clear,degraded,word,727,1,1,-1,1,-1,-1.375515818431912,-148
S13,WASH,95,low,related,clear,degraded,nonword,736,1,-1,-1,1,1,-1.358695652173913,-145
S13,SPOT,96,high,related,clear,clear,word,713,-1,-1,-1,-1,-1,-1.402524544179523,-144
S13,COLD,98,high,related,degraded,degraded,nonword,898,-1,-1,1,1,1,-1.1135857461024499,-142
S13,GONE,99,high,unrelated,clear,degraded,word,763,-1,1,-1,1,-1,-1.3106159895150722,-141
S13,YEAR,100,high,related,degraded,clear,word,841,-1,-1,1,-1,-1,-1.1890606420927468,-140
S13,BEST,102,high,related,clear,degraded,nonword,601,-1,-1,-1,1,1,-1.663893510815308,-138
S13,CHANGE,104,high,unrelated,clear,degraded,nonword,901,-1,1,-1,1,1,-1.1098779134295227,-136
